,100nM,1000nM,pred
921,3.81,8.06,5.2798724906692955
922,1.76,4.69,5.213817806385961
923,2.4885714285714284,5.374285714285714,5.225787876549393
924,3.1719999999999997,10.675999999999998,5.673297650050014
925,11.56,2.86,5.265531233673796
926,4.07,6.08,5.227374827787338
927,0.0,2.15,5.224293367153707
928,3.25,6.84,5.310079609234058
929,2.255,7.234999999999999,5.473053903547369
930,0.02,3.74,5.226050951032157
931,2.05,7.4,5.466738366255372
932,0.86,4.47,5.214773166563209
933,0.36,2.84,5.218348899702772
934,3.13,2.03,5.214981886450523
935,2.72,1.51,5.223096720519661
936,2.87,9.05,5.280978596351069
937,3.97,7.725,5.294713126779667
938,2.9,11.623333333333335,5.674019476916127
939,9.8,8.95,5.311822217296505
940,3.68,5.4,5.223386633135093
941,5.16,6.92,5.328520750742496
942,5.06,5.81,5.227374827787338
943,3.65,11.75,5.675947141229154
944,2.89,3.22,5.222257536934594
945,4.476666666666667,4.6575,5.219029726684865
946,1.45,0.82,5.214986813661258
947,1.48,1.16,5.223414653333832
948,3.06,2.9,5.217313811167691
949,0.0,8.77,5.375869884887196
950,2.13,5.23,5.222971987171393
951,5.955,6.595000000000001,5.2351192864165785
952,3.78,4.82,5.219029726684865
953,3.9325,9.2625,5.2798724906692955
954,2.69,5.14,5.225787876549393
955,0.84,4.5,5.214773166563209
956,3.31,9.33,5.2798724906692955
957,0.15,0.0,5.2233984632533
958,2.81,5.14,5.225787876549393
959,4.29,2.08,5.214981886450523
960,1.35,1.45,5.209686085141553
961,2.73,17.8,5.762133028531411
962,4.26,7.49,5.475654351356198
963,2.275,0.0,5.344519384636579
964,3.65,5.63,5.227374827787338
965,2.18,8.72,5.278162706973069
966,6.64,4.64,5.219029726684865
967,0.0,0.96,5.222895334068871
968,0.74,3.02,5.2178899897545294
969,4.96,7.41,5.475654351356198
970,2.33,2.3,5.214567240486822
971,0.0,0.0,5.738355252137683
972,1.68,1.55,5.209686085141553
973,2.52,0.79,5.277714738995323
974,10.46,6.61,5.276960384544196
975,15.37,17.01,5.874302485070357
976,4.12,11.25,5.675947141229154
977,0.0,3.31,5.368819694218248
978,2.1,2.85,5.2168991652039916
979,3.1,3.21,5.219856293520293
980,3.59,3.13,5.219856293520293
981,3.86,3.98,5.219029726684865
982,3.0,3.47,5.251151531485849
983,2.67,0.55,5.277714738995323
984,1.5,1.08,5.210914901225733
985,4.54,5.62,5.225685933665366
986,0.0,1.23,5.620695224802235
987,0.0,0.0,5.863919981966803
988,4.45,15.77,5.792264571345111
989,6.3,27.31,6.207786301073612
990,2.78,2.33,5.217383129864822
991,0.47,0.74,5.215633016753174
992,1.31,1.24,5.223414653333832
993,1.73,4.53,5.213817806385961
994,0.93,4.68,5.222138261625307
995,2.93,5.42,5.238301877336002
996,1.92,2.6,5.214728361807484
997,3.6,2.77,5.217313811167691
998,2.51,5.13,5.225787876549393
999,4.66,5.54,5.223386633135093
1000,0.0,0.0,5.485364881139113
1001,2.14,4.49,5.218615080721165
1002,5.49,5.9,5.234131132058709
1003,1.09,3.58,5.224233216222309
1004,3.33,4.51,5.219029726684865
1005,5.73,3.41,5.223116764180956
1006,2.19,3.04,5.219441647556594
1007,7.96,9.12,5.276953844167752
1008,2.84,6.36,5.240439176332421
1009,2.78,4.35,5.2214309700991635
1010,2.84,4.12,5.2214309700991635
1011,0.0,0.98,5.782577388496931
1012,0.16,0.47,5.217436401681577
1013,5.23,4.45,5.219029726684865
1014,8.3,8.42,5.276953844167752
1015,2.24,3.31,5.2227021182172555
1016,0.0,2.17,5.541455639069064
1017,0.0,0.0,5.4759095575427335
1018,3.82,5.61,5.225685933665366
1019,0.21,1.33,5.210866621164223
1020,1.35,2.18,5.21206022250751
1021,2.02,0.0,5.322098003553449
1022,0.72,2.2,5.3108864315321584
1023,3.71,5.25,5.223386633135093
1024,3.37,3.19,5.219856293520293
1025,9.14,6.55,5.2351192864165785
1026,1.64,1.75,5.209686085141553
1027,4.5,5.71,5.227374827787338
1028,2.72,3.95,5.2214309700991635
1029,2.49,3.31,5.225518007595255
1030,1.92,5.56,5.223100484305157
1031,1.96,2.44,5.212396437090315
1032,2.64,3.19,5.222257536934594
1033,4.81,10.83,5.675947141229154
1034,4.04,4.99,5.220854834214797
1035,4.76,3.3000000000000003,5.223116764180956
1036,9.24,8.65,5.276953844167752
1037,9.7,2.83,5.24601011691503
1038,4.07,5.03,5.220854834214797
1039,12.4,31.66,6.420692376084761
1040,3.04,2.27,5.214981886450523
1041,2.16,4.6,5.218615080721165
1042,6.8,20.19,5.7622674606108255
1043,0.23,4.59,5.217774558864052
1044,0.27,0.0,5.2233984632533
1045,1.18,6.6,5.248780629554606
1046,9.94,23.46,6.186981096647906
1047,5.3,5.42,5.223386633135093
1048,0.0,0.0,5.390787197282715
1049,2.185,1.98,5.220280831141662
1050,0.42,1.54,5.210332288233469
1051,3.08,1.26,5.242865299187745
1052,2.11,1.36,5.232210478868154
1053,0.97,0.0,5.2578110251459105
1054,0.27,0.0,5.231025941301526
1055,1.45,4.08,5.213817806385961
1056,0.6,1.72,5.207330895932625
1057,5.84,7.98,5.283376171289951
1058,2.38,0.0,5.334635365695104
1059,0.18,0.0,5.253447322384655
1060,9.19,15.25,5.789345924843568
1061,0.99,0.0,5.2578110251459105
1062,5.79,4.4,5.219029726684865
1063,2.89,8.32,5.280978596351069
1064,3.1,4.1,5.219029726684865
1065,3.43,3.38,5.223116764180956
1066,2.68,4.99,5.223256077629096
1067,1.4,1.82,5.209686085141553
1068,2.07,2.83,5.2168991652039916
1069,2.11,3.63,5.218615080721165
1070,0.0,0.84,5.223909408921278
1071,0.0,0.0,5.512780755963893
1072,2.6,7.69,5.29581923246144
1073,3.5,3.45,5.223116764180956
1074,5.14,4.5,5.219029726684865
1075,7.84,11.57,5.6730284947276095
1076,0.0,1.12,5.5087883457580995
1077,1.53,0.94,5.21397273880885
1078,0.32,6.95,5.3502505409239935
1079,3.27,0.28,5.303612392545175
1080,3.45,5.49,5.223386633135093
1081,3.35,2.13,5.214981886450523
1082,3.81,6.99,5.399680163962835
1083,0.76,1.68,5.207330895932625
1084,0.0,11.15,6.161532211721421
1085,0.0,0.0,5.851856067143446
1086,0.96,1.95,5.214695990994724
1087,2.26,3.56,5.218615080721165
1088,2.67,4.91,5.2214309700991635
1089,0.0,0.0,5.785238940954993
1090,0.25,0.0,5.258757405956424
1091,2.67,2.46,5.217383129864822
1092,1.64,3.69,5.213817806385961
1093,0.74,0.15,5.214435009380733
1094,0.49,1.1,5.211561104317649
1095,3.31,6.54,5.238037932918122
1096,2.45,2.02,5.223096720519661
1097,2.8,17.62,5.770270983311052
1098,1.81,0.0,5.313195176053948
1099,8.59,1.995,5.222116783856332
1100,3.21,4.78,5.219029726684865
1101,11.32,1.3650000000000002,5.2703342063624365
1102,1.86,0.9,5.272728046220816
1103,5.76,4.27,5.219029726684865
1104,0.0,0.67,5.4996669400197895
1105,1.47,0.75,5.214986813661258
1106,2.81,4.38,5.2214309700991635
1107,1.54,0.0,5.259129648965737
1108,3.03,1.76,5.222116783856332
1109,4.55,4.04,5.219029726684865
1110,6.19,8.89,5.276953844167752
1111,5.58,5.89,5.234131132058709
1112,3.8,5.64,5.227374827787338
1113,4.28,4.2,5.219029726684865
1114,3.1228571428571428,5.2299999999999995,5.223386633135093
1115,1.4133333333333333,3.562,5.213817806385961
1116,0.0,0.0,5.53519808848713
1117,4.34,2.33,5.214981886450523
1118,2.46,0.26,5.304592329208505
1119,1.87,4.11,5.216444277324657
1120,1.22,3.005,5.227350039413631
1121,3.29,3.86,5.219029726684865
1122,3.86,6.11,5.227374827787338
1123,0.0,3.01,5.469572749311485
1124,0.28,1.02,5.214618941900766
1125,4.54,4.03,5.219029726684865
1126,0.11,9.12,5.367593492719092
1127,3.38,3.87,5.219029726684865
1128,4.365,5.8,5.227374827787338
1129,5.489999999999999,5.793333333333333,5.234131132058709
1130,0.0,0.96,5.240472461413877
1131,3.69,6.49,5.238037932918122
1132,5.66,5.1,5.223386633135093
1133,5.0,7.93,5.287908529800872
1134,2.5,5.37,5.225787876549393
1135,3.69,6.62,5.238037932918122
1136,4.113333333333333,4.423333333333333,5.219029726684865
1137,1.27,2.26,5.21206022250751
1138,0.0,5.45,5.393164012022012
1139,0.98,3.8,5.222138261625307
1140,7.01,6.12,5.224456181285795
1141,3.14,4.24,5.219029726684865
1142,5.955,5.34,5.223386633135093
1143,4.1,4.74,5.219029726684865
1144,3.7875,6.5075,5.238037932918122
1145,3.43,4.07,5.219029726684865
1146,0.69,2.61,5.215347507401928
1147,2.63,5.75,5.229776071201638
1148,0.0,0.0,5.300511916866086
1149,3.13,6.84,5.310079609234058
1150,0.73,0.0,5.250445930083812
1151,3.14,5.22,5.223386633135093
1152,1.84,2.31,5.212396437090315
1153,3.07,3.3,5.223116764180956
1154,6.05,5.43,5.223386633135093
1155,1.29,2.44,5.21206022250751
1156,6.9,6.42,5.2351192864165785
1157,1.6,0.33,5.223118728262658
1158,4.87,6.51,5.238037932918122
1159,0.81,0.1,5.214435009380733
1160,2.13,3.63,5.218615080721165
1161,11.04,10.27,5.463662803481341
1162,4.74,5.69,5.227374827787338
1163,0.0,0.0,5.800621316648873
1164,0.0,0.0,5.851856067143446
1165,0.0,0.41,5.225712793849682
1166,0.99,3.57,5.222138261625307
1167,8.02,8.89,5.276953844167752
1168,0.0,0.0,5.7926795843473995
1169,3.95,4.78,5.219029726684865
1170,0.0,4.025,5.477400249150574
1171,0.79,0.87,5.212631624452331
1172,2.09,2.63,5.2168991652039916
1173,5.16,19.65,5.765186107112369
1174,2.34,5.61,5.23780864984332
1175,0.0,1.69,5.218608680401574
1176,1.9,6.94,5.318729099977689
1177,2.75,4.03,5.2214309700991635
1178,0.0,2.68,5.226625291870876
1179,0.0,1.9,5.359621134114135
1180,0.0,0.0,5.414514186547947
1181,5.13,6.46,5.238037932918122
1182,4.15,10.06,5.2798724906692955
1183,1.77,1.32,5.218308146093103
1184,1.0,0.0,5.2578110251459105
1185,0.28,0.0,5.2233984632533
1186,1.66,2.69,5.214392147224679
1187,0.3,1.96,5.210332288233469
1188,2.21,3.73,5.218615080721165
1189,1.39,1.85,5.209686085141553
1190,3.25,4.26,5.219029726684865
1191,1.03,2.01,5.216790945591726
1192,4.13,4.63,5.219029726684865
1193,0.0,1.56,5.782010589544276
1194,4.8,4.75,5.219029726684865
1195,2.55,0.0,5.3249138929314475
1196,3.8,4.32,5.219029726684865
1197,3.09,3.23,5.2554388461287544
1198,5.17,5.31,5.223386633135093
1199,0.0,2.48,5.224293367153707
1200,7.21,9.65,5.276953844167752
1201,5.1,7.69,5.294713126779667
1202,3.52,5.15,5.223386633135093
1203,1.26,0.0,5.252801119292739
1204,0.41,1.15,5.224060856425749
1205,4.35,3.84,5.219029726684865
1206,3.13,8.62,5.2798724906692955
1207,2.28,3.89,5.218615080721165
1208,5.63,4.9,5.219029726684865
1209,0.0,0.54,5.511613922469445
1210,2.69,3.55,5.2214309700991635
1211,0.82,2.05,5.208283726547614
1212,0.0,0.22,5.264500996163007
1213,0.91,4.07,5.222138261625307
1214,2.29,2.26,5.304209872185835
1215,3.35,4.07,5.219029726684865
1216,2.27,3.89,5.218615080721165
1217,7.47,7.87,5.284989883299329
1218,1.65,2.68,5.214392147224679
1219,5.75,4.78,5.219029726684865
1220,2.19,2.92,5.219441647556594
1221,2.51,4.31,5.2214309700991635
1222,0.0,2.6,5.226625291870876
1223,3.46,5.08,5.220854834214797
1224,2.5,3.49,5.2214309700991635
1225,4.1,4.81,5.219029726684865
1226,2.79,2.48,5.217383129864822
1227,9.95,3.7733333333333334,5.256896665030627
1228,6.64,13.41,5.682479680396001
1229,6.59,4.91,5.219029726684865
1230,5.51,8.1,5.2866287949406665
1231,9.54,11.88,5.681291828296481
1232,2.38,3.07,5.231979009698248
1233,0.36,1.46,5.210332288233469
1234,7.7,15.03,5.789345924843568
1235,2.17,3.17,5.219441647556594
1236,0.0,6.38,5.564307589326104
1237,2.91,4.54,5.233944970885774
1238,13.9,30.76,6.407658216824125
1239,5.34,6.84,5.317285810638658
1240,6.23,6.42,5.2351192864165785
1241,3.855,4.43,5.219029726684865
1242,0.0,0.0,5.851856067143446
1243,0.0,0.0,5.527532907095322
1244,0.29,0.8,5.215633016753174
1245,0.0,0.0,6.025613182832203
1246,0.44,0.96,5.214618941900766
1247,1.34,1.48,5.209686085141553
1248,0.71,2.75,5.215347507401928
1249,6.9,7.67,5.291794480278123
1250,1.3,3.06,5.216934629577281
1251,0.0,0.0,5.392728917783203
1252,9.06,9.35,5.276953844167752
1253,0.0,0.23,5.6081673152116815
1254,3.62,6.16,5.227374827787338
1255,8.83,5.35,5.223386633135093
1256,2.92,2.24,5.229897130651431
1257,2.02,3.62,5.218615080721165
1258,3.58,5.49,5.223386633135093
1259,2.3,2.46,5.214567240486822
1260,1.71,4.59,5.213817806385961
1261,2.19,2.49,5.214567240486822
1262,0.0,0.0,5.239302333469631
1263,0.0,0.0,5.785238940954993
1264,2.51,2.45,5.217383129864822
1265,3.77,4.18,5.219029726684865
1266,4.63,5.05,5.220854834214797
1267,2.82,9.93,5.280978596351069
1268,0.0,0.0,5.785238940954993
1269,0.0,0.0,5.261723714552761
1270,7.44,3.86,5.219029726684865
1271,3.13,3.68,5.219029726684865
1272,3.79,5.9,5.227374827787338
1273,0.0,0.0,6.04432254515082
1274,2.17,2.43,5.214567240486822
1275,0.23,3.06,5.220891382055374
1276,0.0,0.58,5.223909408921278
1277,2.41,0.4,5.314313801972161
1278,0.0,0.0,5.527757445094723
1279,1.26,1.85,5.209686085141553
1280,1.69,4.676666666666667,5.213817806385961
1281,0.67,0.97,5.2116175495999215
1282,3.58,5.33,5.223386633135093
1283,0.0,0.0,5.532369827908906
1284,0.14,3.86,5.217774558864052
1285,2.95,0.01,5.323068391566836
1286,2.37,2.2,5.227104602628478
1287,0.0,0.0,5.785014402955592
1288,0.0,0.02,5.4988557116263515
1289,1.83,5.34,5.220801183774886
1290,0.46,0.24,5.217436401681577
1291,0.6,1.12,5.208559712016806
1292,0.0,0.04,5.530540213485305
1293,4.13,0.56,5.276734802331993
1294,0.0,0.0,5.785238940954993
1295,0.0,2.026666666666667,5.821157001331487
1296,1.71,0.0,5.275269312695807
1297,3.18,2.3,5.214981886450523
1298,0.0,2.38,5.51735618722543
1299,0.0,0.0,5.231674855421404
1300,0.0,0.28,5.225712793849682
1301,0.0,0.0,5.512780755963893
1302,1.09,0.21,5.223895059039834
1303,1.85,3.31,5.220531314820748
1304,6.38,8.33,5.276953844167752
1305,0.0,2.37,5.541455639069064
1306,1.76,6.15,5.222162907488435
1307,1.16,1.46,5.216790945591726
1308,0.6174999999999999,0.584,5.212631624452331
1309,3.9974999999999996,6.828,5.317285810638658
1310,0.0,1.07,5.497691440781584
1311,9.4,10.69,5.678642337117342
1312,1.92,1.69,5.218110027745154
1313,0.03,2.28,5.224293367153707
1314,1.085,7.04,5.406062565204213
1315,2.42,3.05,5.231979009698248
1316,0.0,0.0,5.592854719027926
1317,0.0,0.0,5.785238940954993
1318,0.0,0.0,5.785238940954993
1319,1.02,1.03,5.221077599259023
1320,0.0,3.02,5.390974602060608
1321,1.72,0.0,5.275269312695807
1322,1.635,2.1,5.210638915756541
1323,2.1233333333333335,5.669999999999999,5.226960181823638
1324,5.19,0.34,5.291719710013948
1325,2.11,1.98,5.220280831141662
1326,2.25,4.83,5.218615080721165
1327,3.81,5.68,5.227374827787338
1328,1.86,4.87,5.216444277324657
1329,1.3075,2.4225,5.21206022250751
1330,0.0,0.0,5.51937936896957
1331,0.0,0.0,6.1077413529482625
1332,0.0,0.0,5.785238940954993
1333,1.52,2.45,5.21206022250751
1334,0.57,0.22,5.217436401681577
1335,2.55,4.225,5.2214309700991635
1336,1.69,1.14,5.223414653333832
1337,2.9725,6.0625,5.242290071988247
1338,1.63,0.16,5.223118728262658
1339,0.0,0.0,5.7926795843473995
1340,7.46,43.59,6.53817765175979
1341,1.35,2.72,5.214392147224679
1342,0.0,0.0,5.396693776368894
1343,0.0,0.0,5.785238940954993
1344,0.0,0.0,5.529587059518325
1345,1.34,7.24,5.468256629212165
1346,1.24,0.0,5.222752260161384
1347,3.65,1.37,5.234046431582824
1348,0.0,0.0,5.785014402955592
1349,2.44,3.04,5.222257536934594
1350,0.57,0.0,5.231025941301526
1351,2.78,6.09,5.229776071201638
1352,0.0,0.0,5.933787024503184
1353,0.0,0.0,5.5390844870576785
1354,5.55,5.52,5.223386633135093
1355,0.54,1.61,5.210332288233469
1356,0.0,0.0,5.527757445094723
1357,0.0,0.0,5.738355252137683
1358,0.0,0.0,5.785238940954993
1359,6.21,6.14,5.224456181285795
1360,4.3,6.72,5.244344454138409
1361,0.0,0.52,5.262697611234605
1362,1.9,3.34,5.220531314820748
1363,0.81,1.84,5.207330895932625
1364,1.53,0.06,5.223118728262658
1365,0.0,0.0,5.74344079771005
1366,0.0,0.0,5.851856067143446
1367,0.0,0.0,5.785238940954993
1368,1.48,1.29,5.210220418072307
1369,0.0,1.13,5.620695224802235
1370,0.0,0.0,5.738355252137683
1371,2.45,0.47,5.304592329208505
1372,0.46,13.63,6.0547919141878355
1373,4.72,30.88,6.4460398776111605
1374,0.07,0.0,5.261723714552761
1375,0.8,0.0,5.250445930083812
1376,0.0,0.0,5.738355252137683
1377,0.0,0.0,5.53930902505708
1378,0.0,0.0,5.785238940954993
1379,0.0,0.0,5.800621316648873
1380,0.0,0.0,5.517866301536261
1381,0.89,2.13,5.213015582684758
1382,1.64,1.63,5.209686085141553
1383,3.29,1.85,5.222116783856332
1384,0.0,0.0,5.933787024503184
1385,3.38,3.09,5.219856293520293
1386,0.0,0.0,5.391011735282117
1387,2.49,1.76,5.223096720519661
1388,2.07,0.0,5.3498294682083465
1389,0.0,0.0,5.278090535782957
1390,0.0,1.66,5.782010589544276
1391,4.92,5.9,5.227374827787338
1392,2.14,8.86,5.278162706973069
1393,6.73,1.68,5.222116783856332
1394,0.0,2.3,5.5684457548648645
1395,0.0,0.0,5.851856067143446
1396,0.0,0.0,5.785238940954993
1397,1.34,3.93,5.213817806385961
1398,0.0,1.7,5.257396882714899
1399,1.21,1.59,5.216790945591726
1400,0.0,0.0,5.738355252137683
1401,1.92,0.47,5.299605636433999
1402,0.0,0.06,5.231521310468984
1403,0.0,0.0,5.738355252137683
1404,1.61,4.65,5.213817806385961
1405,0.77,6.11,5.338193029549406
1406,0.94,1.85,5.214695990994724
1407,2.1,0.47,5.301776439830506
1408,3.79,1.88,5.222116783856332
1409,0.54,1.48,5.210332288233469
1410,1.01,2.48,5.222475632343859
1411,0.69,0.2,5.214435009380733
1412,0.65,1.62,5.207330895932625
1413,0.27,1.01,5.214618941900766
1414,1.37,2.5,5.21206022250751
1415,0.0,0.0,5.785238940954993
1416,2.9,3.59,5.233944970885774
1417,0.84,0.86,5.212631624452331
1418,2.6,1.35,5.235026368246154
1419,4.92,6.66,5.244344454138409
1420,3.76,4.43,5.219029726684865
1421,0.0,0.79,5.468144111042609
1422,10.8,15.27,5.810839456040732
1423,1.35,0.51,5.214986813661258
1424,0.0,0.0,5.3817130386781695
1425,29.1,75.76,7.104102391341205
1426,1.74,1.25,5.223414653333832
1427,0.0,0.0,5.527757445094723
1428,1.68,2.74,5.214392147224679
1429,31.29,33.44,7.261739737908233
1430,3.99,2.25,5.214981886450523
1431,1.18,1.96,5.216790945591726
1432,0.0,0.0,6.04432254515082
1433,0.0,0.0,5.785238940954993
1434,0.0,0.0,5.526940342393932
1435,0.0,0.0,5.231674855421404
1436,0.0,0.0,6.089031990629644
1437,0.0,0.14,5.492893650054629
1438,0.89,1.1,5.208559712016806
1439,0.01,2.57,5.226625291870876
1440,2.7,6.65,5.240439176332421
1441,0.0,0.0,5.738355252137683
1442,0.38,2.3,5.216016974985602
1443,2.53,5.18,5.225787876549393
1444,0.0,0.0,5.250318212574664
1445,2.34,6.68,5.256467170316364
1446,8.55,0.0,5.339772738391789
1447,1.43,0.78,5.214986813661258
1448,0.78,2.18,5.213015582684758
1449,0.0,1.75,5.467703763134669
1450,1.68,1.42,5.209686085141553
1451,0.82,0.7,5.212631624452331
1452,1.07,1.73,5.216790945591726
1453,0.55,0.0,5.253447322384655
1454,0.0,0.0,5.544394570629447
1455,1.38,2.07,5.210638915756541
1456,2.36,1.65,5.232818193283317
1457,0.0,4.29,5.52087006057741
1458,0.0,7.64,5.398309531633469
1459,0.0,0.0,5.4759095575427335
1460,1.12,0.76,5.2220916741114305
1461,0.49,2.09,5.2112851188484575
1462,7.63,2.1,5.214981886450523
1463,0.0,4.5,5.546799126844646
1464,0.0,0.0,6.089031990629644
1465,0.54,0.35,5.217436401681577
1466,0.45,0.99,5.214618941900766
1467,0.0,0.0,5.785238940954993
1468,2.66,2.03,5.215961823113853
1469,0.0,0.32,5.460759462414131
1470,0.91,2.57,5.222712602464027
1471,0.83,1.9266666666666665,5.207330895932625
1472,0.0,0.0,5.261723714552761
1473,0.0,0.0,5.797302855778351
1474,0.0,0.0,5.738355252137683
1475,0.0,0.0,5.738130714138281
1476,0.0,0.0,5.267033798124529
1477,0.0,4.46,5.829402730820612
1478,0.0,0.0,5.7494893840008405
1479,0.0,0.0,5.261723714552761
1480,0.0,10.02,5.648183094519958
1485,1.53,2.46,5.21206022250751
1486,0.0,2.82,5.226625291870876
1487,10.64,16.43,5.810839456040732
1488,5.84,3.07,5.219856293520293
1489,2.89,0.96,5.271174126404092
1490,4.44,0.015000000000000124,5.29768177158567
1491,2.43,8.37,5.280978596351069
1492,3.8,6.28,5.238037932918122
1493,0.78,0.71,5.212631624452331
1494,2.34,3.84,5.23115244286282
1495,2.53,3.69,5.2214309700991635
1496,10.24,11.95,5.699072147208882
1497,2.53,5.09,5.225787876549393
1498,4.8,8.51,5.2798724906692955
1499,5.52,6.96,5.335277055013868
1500,5.21,7.01,5.399680163962835
1501,4.44,7.43,5.475654351356198
1502,8.69,13.44,5.682479680396001
1503,2.145,2.2971428571428567,5.214567240486822
1504,1.825,6.362,5.235452483557914
1505,1.44,0.47,5.223118728262658
1506,3.95,2.11,5.214981886450523
1507,3.4,5.66,5.227374827787338
1508,2.37,4.82,5.23115244286282
1509,2.0549999999999997,11.82,5.674019476916127
1510,7.04,3.44,5.223116764180956
1511,4.01,4.76,5.219029726684865
1512,2.65,5.66,5.229776071201638
1513,1.88,2.92,5.217270844160086
1514,3.48,4.42,5.219029726684865
1515,2.27,3.02,5.219441647556594
1516,0.21,4.26,5.217774558864052
1517,2.51,4.085,5.2214309700991635
1518,7.026666666666666,5.62,5.222767287163822
1519,5.31,1.58,5.222116783856332
1520,9.38,0.02,5.315571980175209
1521,5.33,8.1,5.2798724906692955
1522,12.05,10.97,5.7026362480297195
1523,2.57,3.75,5.2214309700991635
1524,0.0,4.83,5.226050951032157
1525,2.3033333333333332,3.64,5.218615080721165
1526,0.09,0.87,5.220209429112213
1527,6.98,2.81,5.217313811167691
1528,4.1,3.52,5.219029726684865
1529,10.86,15.29,5.810839456040732
1530,1.91,3.32,5.220531314820748
1531,5.215,10.135,5.287654546684197
1532,5.51,6.26,5.234131132058709
1533,2.4925,5.4825,5.225787876549393
1534,1.51,5.54,5.218174712836188
1535,1.36,4.49,5.213817806385961
1536,4.74,24.86,6.205612013891326
1537,0.0,3.29,5.268926190841573
1538,6.96,5.56,5.222767287163822
1539,0.0,3.31,5.893477374656464
1540,7.61,5.27,5.223386633135093
