uniprot_id,hgnc_symbol,canonical_smiles,concentration_100,concentration_500,concentration_1000,concentration_5000,concentration_10000,concentration_50000,concentration_100000,concentration_1000000,activity_value
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)COC(=O)C(C)C)C2,,,,,,,,91.5,7.19777376230893
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3c(F)cccc3F)c1C2,,,,,,,,88.5,6.602929450040591
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3c(F)cc(F)cc3F)c1C2,,,,,,,,95.0,6.639595945270061
P09619,PDGFRB,Brc1cccc(Nc2[nH]nc3c2Cc2c(OCCN4CCCC4)cccc2-3)c1,,,,,,,,93.5,6.791289980093599
P09619,PDGFRB,OCC(O)COc1cccc2c1Cc1c-2n[nH]c1NCc1c(Cl)cccc1Cl,,,,,,,,94.5,6.204954629578875
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)c1ccccc1F)C2,,,,,,,,59.0,5.4243503852447805
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1CC(C)=O)C2,,,,,,,,87.0,6.661543506395395
P09619,PDGFRB,COc1cc2c(cc1OC)C(C)(C)c1c-2n[nH]c1Nc1cccc(Br)c1,,,,,,,,32.0,4.228927216778805
P09619,PDGFRB,COc1cc2c(cc1OC)C(C)(C)c1c-2n[nH]c1Nc1cccc(Cl)c1,,,,,,,,34.5,4.802443786846464
P09619,PDGFRB,COc1cc2c(cc1OC)C(C)(C)c1c-2n[nH]c1Nc1cccc(F)c1,,,,,,,,43.0,4.426316306906202
P09619,PDGFRB,COc1cccc(Nc2[nH]nc3c2C(C)(C)c2cc(OC)c(OC)cc2-3)c1,,,,,,,,33.5,4.405717971188194
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)c1ccc(F)cc1)C2,,,,,,,,78.0,6.326426203576949
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)c1ccc(Cl)cc1)C2,,,,,,,,83.0,5.812197361281581
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1Cc1ccc(OC(C)=O)cc1)C2,,,,,,,,51.5,5.079563593449241
P09619,PDGFRB,COc1cc2c(cc1OC)-c1nn(Cc3ccc(OC(C)=O)cc3)c(Nc3cccc(F)c3)c1C2,,,,,,,,87.0,5.758702612890007
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)Oc1ccc(F)cc1)C2,,,,,,,,80.5,6.307770164227245
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)Oc1ccc(Cl)cc1)C2,,,,,,,,90.0,7.017819254403597
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1CC(C)O)C2,,,,,,,,60.5,4.267445420148568
P09619,PDGFRB,COc1cc2c(cc1OC)-c1nn(C(=O)Oc3ccc(F)cc3)c(Nc3cccc(F)c3)c1C2,,,,,,,,103.0,7.34591976469343
P09619,PDGFRB,CCOc1cccc(Nc2[nH]nc3c2C(C)c2cc(OCC)c(OCC)cc2-3)c1,,,,,,,,101.0,6.848017604542526
P09619,PDGFRB,CCOc1cccc(Nc2[nH]nc3c2C(CC)c2cc(OC)c(OC)cc2-3)c1,,,,,,,,87.0,6.872895201635193
P09619,PDGFRB,CNC(=O)CCCC(=O)n1nc(Nc2cccc(F)c2)c2c1-c1cc(OC)c(OC)cc1C2,,,,,,,,97.0,7.531652669587843
P09619,PDGFRB,CCOC(=O)Cn1nc2c(c1Nc1cccc(F)c1)Cc1cc(OC)c(OC)cc1-2,,,,,,,,57.0,4.5747919488613435
P09619,PDGFRB,CCOC(=O)Cn1nc(Nc2cccc(F)c2)c2c1-c1cc(OC)c(OC)cc1C2,,,,,,,,51.0,4.902395671125589
P09619,PDGFRB,CCC1c2cc(OC)c(OC)cc2-c2n[nH]c(Nc3cccc(OC)c3)c21,,,,,,,,92.0,6.736600668665997
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)Oc1ccccc1Cl)C2,,,,,,,,86.0,6.112045296191199
P09619,PDGFRB,CCC1c2cc(OC)c(OC)cc2-c2c1c(Nc1cccc(Br)c1)nn2C(=O)COC,,,,,,,,85.0,6.619788758288394
P09619,PDGFRB,CCC1c2cc(OC)c(OC)cc2-c2nn(C(=O)COC)c(Nc3cccc(Br)c3)c21,,,,,,,,90.0,6.867420152340263
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)NCCN)C2,,,,,,,,68.5,4.998266287190999
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)NCCN(C)C)C2,,,,,,,,75.5,5.746419710437817
P09619,PDGFRB,CCC1c2cc(OC)c(OC)cc2-c2nn(C(=O)COCc3ccccc3)c(Nc3cccc(Br)c3)c21,,,,,,,,92.5,6.735654492949908
P09619,PDGFRB,CCC1c2cc(OC)c(OC)cc2-c2c1c(Nc1cccc(Br)c1)nn2C(=O)COCc1ccccc1,,,,,,,,97.5,6.856985199745905
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)NCCN1CCCC1)C2,,,,,,,,100.0,7.185419483989682
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)NCCN1CCOCC1)C2,,,,,,,,97.0,7.252821328639835
P09619,PDGFRB,COc1cc2c(cc1OC)-c1nn(C(=O)NCCN3CCOCC3)c(Nc3cccc(F)c3)c1C2,,,,,,,,94.0,6.101878424458892
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)NCCNCCO)C2,,,,,,,,98.5,6.7151182853445475
P09619,PDGFRB,CNCCNC(=O)n1nc(Nc2cccc(F)c2)c2c1-c1cc(OC)c(OC)cc1C2,,,,,,,,78.0,5.605198222837289
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)NCCNC(=O)C(C)C)C2,,,,,,,,33.0,4.364918563989127
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)NCCNC(C)=O)C2,,,,,,,,73.0,5.091997798827446
P09619,PDGFRB,C=C(C)C(=O)OCCNC(=O)n1nc(Nc2cccc(F)c2)c2c1-c1cc(OC)c(OC)cc1C2,,,,,,,,46.5,4.757707095017069
P09619,PDGFRB,C=C(C)C(=O)OCCNC(=O)n1nc2c(c1Nc1cccc(F)c1)Cc1cc(OC)c(OC)cc1-2,,,,,,,,93.5,6.707743928643524
P09619,PDGFRB,COC(=O)C(NC(=O)n1nc(Nc2cccc(F)c2)c2c1-c1cc(OC)c(OC)cc1C2)C(C)C,,,,,,,,71.5,5.381847266621481
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)CCC(N)=O)C2,,,,,,,,90.0,7.619065536669298
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1CC(N)=O)C2,,,,,,,,94.0,6.030025269878285
P09619,PDGFRB,COc1cc2c(cc1OC)-c1nn(C(=O)CC(=O)N3CCCC3)c(Nc3cccc(F)c3)c1C2,,,,,,,,105.0,7.491604966866947
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C(=O)CC(=O)N1CCCC1)C2,,,,,,,,88.0,6.360314338757319
P09619,PDGFRB,CCN(CC)C(=O)CC(=O)n1nc(Nc2cccc(F)c2)c2c1-c1cc(OC)c(OC)cc1C2,,,,,,,,104.0,6.481091426308586
P09619,PDGFRB,COc1cc2c(cc1OC)C(C(C)C)c1c-2n[nH]c1Nc1cccc(Cl)c1,,,,,,,,47.0,4.833273944419949
P09619,PDGFRB,COc1cccc(Nc2[nH]nc3c2C(C(C)C)c2cc(OC)c(OC)cc2-3)c1,,,,,,,,50.0,4.354381261757305
P09619,PDGFRB,COc1cc2c(cc1OC)C(C)c1c(Nc3cccc(Br)c3)nn(C(=O)OCCOCCOCCO)c1-2,,,,,,,,82.5,6.668775218979268
P09619,PDGFRB,COc1cc2c(cc1OCc1ccccc1)-c1n[nH]c(Nc3cccc(F)c3)c1C2,,,,,,,,106.0,7.04029097575357
P09619,PDGFRB,CCOc1cccc(Nc2[nH]nc3c2C(C)c2cc(OC)c(OC)cc2-3)c1,,,,,,,,83.0,6.487268416951995
P09619,PDGFRB,COc1cc2c(c(NC(C)=O)c1OC)Cc1c-2n[nH]c1Nc1cccc(F)c1,,,,,,,,101.5,7.488383979430862
P09619,PDGFRB,COc1cc2c(c(N)c1OC)Cc1c-2n[nH]c1Nc1cccc(F)c1,,,,,,,,102.0,7.915781313260761
P09619,PDGFRB,COc1cc2c(cc1OC)C(C)c1c-2n[nH]c1Nc1cccnc1Cl,,,,,,,,102.0,7.431094585017121
P09619,PDGFRB,COc1cccc(Nc2n[nH]c3c2Cc2c-3cc(OC)c3oc(C)nc23)c1,,,,,,,,102.0,7.607127254597921
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccccn3)c1C2,,,,,,,,93.5,7.0757724187398825
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(NCc3ccccn3)c1C2,,,,,,,,89.0,5.838931614528826
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(NCc3cccnc3)c1C2,,,,,,,,99.5,6.0523702526156455
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1CCO)C2,,,,,,,,67.0,5.134777543709821
P09619,PDGFRB,COc1cc2c(c3nc(C)oc13)Cc1c(NCc3ccccc3F)n[nH]c1-2,,,,,,,,99.0,6.787812395596042
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(NCc3ccccc3Br)c1C2,,,,,,,,99.5,8.671620396561263
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ncc(Br)cc3C)c1C2,,,,,,,,18.0,4.47716468633947
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cnccc3C(F)(F)F)c1C2,,,,,,,,19.0,3.4418916983694503
P09619,PDGFRB,CNC(=O)n1nc(Nc2cccc(F)c2)c2c1-c1cc(OC)c(OC)cc1C2,,,,,,,,80.0,5.395449967428739
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ncccc3Br)c1C2,,,,,,,,82.5,5.904133546521457
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ccc(Br)cn3)c1C2,,,,,,,,82.0,5.9582126810282485
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(OC(C)C)c3)c1C2,,,,,,,,109.0,7.953504835665291
P09619,PDGFRB,CCC1c2cc(OC)c(OC)cc2-c2n[nH]c(NCc3c(Cl)cccc3Cl)c21,,,,,,,,101.5,6.367846516489367
P09619,PDGFRB,COc1cc2c(cc1OC)C(C)c1c-2n[nH]c1NCc1c(Cl)cccc1Cl,,,,,,,,100.5,7.556580538217183
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3ncccc3C)c1C2,,,,,,,,86.0,5.768530409569319
P09619,PDGFRB,COc1cc2c(cc1OC)-c1n[nH]c(Nc3cc(C)cc(C)n3)c1C2,,,,,,,,103.0,6.254612878679991
P09619,PDGFRB,CCOc1cc2c(cc1OCC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,,,,,,,,64.0,7.806875401645539
P09619,PDGFRB,COc1cccc2c1oc1c(Nc3ccccc3)[nH]nc12,,,,,,,,71.0,7.604149623981219
P09619,PDGFRB,CCCCCCCCCCCCCCCNC(=O)n1nc2c(c1Nc1cccc(F)c1)Cc1cc(OC)c(OC)cc1-2,,,,,,,,0.0,4.00687251489429
P09619,PDGFRB,COc1cc2c(cc1OC)-c1nn(C(=O)NCCOCCOCCO)c(Nc3cccc(F)c3)c1C2,,,,,,,,79.5,5.672232510097271
P09619,PDGFRB,COc1cc2c(c3nc(C)oc13)CC1C(Nc3cccc(F)c3)=NN=C21,,,,,,,,97.5,8.292429823902063
P09619,PDGFRB,CCC1c2cc(OC)c(OC)cc2-c2n[nH]c(Nc3cccnc3Cl)c21,,,,,,,,78.0,6.261615876487844
P09619,PDGFRB,COc1cc2c(cc1O)-c1n[nH]c(Nc3cccc(F)c3)c1C2,,,,,,,,106.0,7.585695311871668
P09619,PDGFRB,COc1cc2c(cc1OC)-c1c(c(Nc3cccc(F)c3)nn1C)C2,,,,,,,,84.0,5.32947584221792
P09619,PDGFRB,COc1cc2c(cc1OC)-c1nn(C)c(Nc3cccc(F)c3)c1C2,,,,,,,,51.5,5.027936083991978
O75116,ROCK2,CCCCCCCCN(N)C1CCC(C(=O)Nc2ccncc2)CC1,,,,,,,,67.33333333333333,5.187086643357144
O75116,ROCK2,C=CCC(N)C1CCC(C(=O)Nc2ccncc2)CC1,,,,,,,,72.0,5.721246399047171
P49841,GSK3B,Cc1ccc2ncc(C3=C(c4cn5c6c(cccc46)CN(C(=O)N4CCCCC4)CC5)C(=O)NC3=O)n2c1,,,,,,,,37.0,7.8356063998227325
P35968,KDR,Cc1cc(NC=C2C(=O)Nc3ccc(F)cc32)n[nH]1,,,,,,,,98.53,6.382741358243656
P35968,KDR,O=C1Nc2ccccc2C1=CNc1cc(-c2ccccc2)[nH]n1,,,,,,,,90.5,6.056360182734989
P35968,KDR,Cc1ccc(-c2cc(NC=C3C(=O)Nc4ccccc43)n[nH]2)cc1,,,,,,,,74.0,5.844165443799694
P35968,KDR,O=C1Nc2ccccc2C1=CNc1cc(-c2ccco2)[nH]n1,,,,,,,,92.6,6.112741517135725
P35968,KDR,COc1ccc(Cc2cc(NC=C3C(=O)Nc4ccccc43)n[nH]2)cc1,,,,,,,,98.0,6.522878745280337
P35968,KDR,Cc1cccc2c1C(=CNc1cc(-c3ccco3)[nH]n1)C(=O)N2,,,,,,,,98.27,6.151909206415738
P35968,KDR,Cc1cccc2c1C(=CNc1cc(-c3ccccc3)[nH]n1)C(=O)N2,,,,,,,,64.5,5.756084501758002
P35968,KDR,O=C1Nc2ccc(Cl)cc2C1=CNc1cc[nH]n1,,,,,,,,90.0,5.579376592687707
P35968,KDR,O=C1Nc2ccc(Cl)cc2C1=CNc1cc(-c2ccco2)[nH]n1,,,,,,,,76.0,5.738980126481863
P35968,KDR,Cc1cccc2c1C(=CNc1n[nH]c(-c3ccccc3)c1Br)C(=O)N2,,,,,,,,-12.89,5.0
P35968,KDR,O=C1Nc2ccc(Cl)cc2C1=CNc1n[nH]c(-c2ccccc2)c1Br,,,,,,,,-19.05,5.0
P35968,KDR,CC(C)(C)c1cc(NC=C2C(=O)Nc3ccccc32)n[nH]1,,,,,,,,98.28,5.226727434473298
P35968,KDR,COC(=O)c1ccc(-c2cc(NC=C3C(=O)Nc4ccccc43)n[nH]2)cc1,,,,,,,,56.93,5.0
P35968,KDR,Cc1cc(C)c2c(NC=C3C(=O)Nc4ccccc43)n[nH]c2n1,,,,,,,,15.1,5.0
P35968,KDR,O=C1Nc2ccc(F)cc2C1=CNc1cc(-c2ccco2)[nH]n1,,,,,,,,98.62,6.127267415664637
P35968,KDR,Cc1oc(C(C)(C)C)cc1-c1cc(NC=C2C(=O)Nc3ccc(F)cc32)[nH]n1,,,,,,,,43.88,4.804100347590766
P35968,KDR,Cc1oc(C(C)(C)C)cc1-c1cc(NC=C2C(=O)Nc3ccccc32)[nH]n1,,,,,,,,99.12,6.4107993292331225
P35968,KDR,O=C1Nc2ccccc2C1=CNc1cc(-c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)n[nH]1,,,,,,,,-12.92,5.0
P35968,KDR,Cc1cc(C)cc(-c2cc(NC=C3C(=O)Nc4ccccc43)[nH]n2)c1,,,,,,,,46.08,5.020451625295905
P35968,KDR,COc1cccc(-c2cc(NC=C3C(=O)Nc4ccccc43)[nH]n2)c1,,,,,,,,92.88,5.600605643024376
P35968,KDR,Cc1ccc(-c2cc(NC=C3C(=O)Nc4ccccc43)[nH]n2)c(C)c1,,,,,,,,58.84,5.058453320712156
P35968,KDR,CN(C)c1ccc(-c2cc(NC=C3C(=O)Nc4ccccc43)[nH]n2)cc1,,,,,,,,93.02,5.485726573279621
P35968,KDR,Cc1cc(C)c(C)c(Cc2cc(NC=C3C(=O)Nc4ccccc43)[nH]n2)c1,,,,,,,,69.33,5.114573994178928
P35968,KDR,COc1ccccc1-c1cc(NC=C2C(=O)Nc3ccccc32)[nH]n1,,,,,,,,13.61,4.896880746454286
P35968,KDR,CCOc1ccc(-c2cc(NC=C3C(=O)Nc4ccccc43)[nH]n2)cc1,,,,,,,,70.04,5.087530516285712
P35968,KDR,Cc1cccc(Cc2cc(NC=C3C(=O)Nc4ccccc43)[nH]n2)c1,,,,,,,,-12.56,5.0
P35968,KDR,O=C1Nc2ccccc2C1=CNc1cc(Cc2ccccc2)n[nH]1,,,,,,,,-0.03,5.0
P35968,KDR,CC(C)(C)c1cc(NC=C2C(=O)Nc3ccccc32)no1,,,,,,,,96.5,5.55395269865476
P35968,KDR,Cc1onc(NC=C2C(=O)Nc3ccccc32)c1Br,,,,,,,,0.3,5.718966632752273
P35968,KDR,Cc1noc(NC=C2C(=O)Nc3ccccc32)c1C,,,,,,,,84.88,5.801116871936775
P35968,KDR,CCn1nccc1NC=C1C(=O)Nc2ccccc21,,,,,,,,42.41,4.935916564036404
P35968,KDR,Cc1oc(C(C)(C)C)cc1-c1cc(NC=C2C(=O)Nc3ccccc32)n(C)n1,,,,,,,,79.67,5.414002285898021
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,73.0,6.240743030061056
Q16539,MAPK14,O=C1c2c(-c3ccncc3)c(-c3ccc(F)cc3)cn2C(=O)N1Cc1ccccc1,,,,,,,,51.0,6.292513326014591
Q16539,MAPK14,O=C(NCc1ccccc1)c1[nH]cc(-c2ccc(F)cc2)c1-c1ccncc1,,,,,,,,-60.0,6.426935982160881
Q16539,MAPK14,CCCc1[nH]cc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)c2ccccc2)n1,,,,,,,,-19.0,6.921422780046859
Q16539,MAPK14,CCCc1c(-c2ccnc(NC(C)c3ccccc3)n2)c(-c2ccc(F)cc2)cn1CCN1CCOCC1,,,,,,,,-35.0,6.698970004336019
Q16539,MAPK14,Fc1ccc(-c2c[nH]c(CN3CCNCC3)c2-c2ccncc2)cc1,,,,,,,,-41.0,6.634092842934632
Q16539,MAPK14,Fc1ccc(-c2cn3c(c2-c2ccncc2)CN(Cc2ccccc2)CC3)cc1,,,,,,,,-6.0,6.868988147696841
Q16539,MAPK14,OCc1c(-c2ccc(F)cc2)c(-c2ccncc2)cn1CCN1CCOCC1,,,,,,,,-50.0,7.176700124139813
Q16539,MAPK14,CCCc1[nH]cc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)COC)n1,,,,,,,,-35.0,7.683265772210207
Q16539,MAPK14,CCOC(=O)c1[nH]cc(-c2ccncc2)c1-c1cc(F)cc(F)c1,,,,,,,,-14.0,6.201132667276224
Q16539,MAPK14,CCOC(=O)c1c(-c2cc(F)cc(F)c2)c(-c2ccncc2)cn1C,,,,,,,,-31.0,6.271308119304563
Q16539,MAPK14,CCCc1c(-c2ccnc(NC(C)COC)n2)c(-c2ccc(F)cc2)cn1CCN1CCOCC1,,,,,,,,-1.0,8.33889035263304
Q16539,MAPK14,CC(Nc1nccc(-c2cn(CCN3CCOCC3)cc2-c2ccc(F)cc2)n1)c1ccccc1,,,,,,,,-21.0,8.27642098432889
Q16539,MAPK14,CCOC(=O)c1[nH]cc(-c2ccncc2)c1-c1ccc(F)c(F)c1,,,,,,,,-32.0,5.6259059864969
Q16539,MAPK14,CCOC(=O)c1c(-c2cc(F)cc(F)c2)c(-c2ccncc2)c(Br)n1C,,,,,,,,-36.0,5.282635729110121
Q16539,MAPK14,CCOC(=O)c1[nH]cc(-c2ccncc2)c1-c1ccccc1,,,,,,,,58.0,6.534708851397351
Q16539,MAPK14,Fc1ccc(-c2c[nH]c(CN3CCc4ccccc4C3)c2-c2ccncc2)cc1,,,,,,,,63.0,6.548455006504028
Q16539,MAPK14,Fc1ccc(-c2c[nH]c(CNCc3ccncc3)c2-c2ccncc2)cc1,,,,,,,,47.0,6.764354144470531
Q16539,MAPK14,Cn1cc(-c2ccc(F)cc2)c(-c2ccncc2)c1N1CCNCC1,,,,,,,,75.0,6.758849116388278
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(NCCN2CCOCC2)n1C,,,,,,,,44.0,6.150514997831991
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCCC2)n1C,,,,,,,,-38.0,6.384775539310863
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCOCC2)n1C,,,,,,,,-41.0,6.163951071032141
Q16539,MAPK14,CCOC(=O)c1c(-c2ccc(C)cc2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,79.0,6.313231384403608
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCN(C)CC2)n1C,,,,,,,,89.0,6.360623199523586
Q16539,MAPK14,CC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,39.0,6.198970004336019
Q16539,MAPK14,CC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCN(C(C)=O)CC2)n1C,,,,,,,,44.5,6.532750774378217
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCc3ccccc3C2)n1C,,,,,,,,32.0,5.8899459559799725
Q16539,MAPK14,CCOC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,79.0,6.3979400086720375
Q16539,MAPK14,CNC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,-7.0,5.987347067367615
Q16539,MAPK14,CCOC(=O)c1c(-c2cc(F)cc(F)c2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,75.0,6.015758525723033
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(Nc2ccc(N(C)C)cc2)n1C,,,,,,,,15.0,5.964058996346937
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(NCc2ccncc2)n1C,,,,,,,,-22.0,5.919315998882512
Q16539,MAPK14,CCOC(=O)c1c(-c2cccc(C(F)(F)F)c2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,83.0,6.33889035263304
Q16539,MAPK14,COC(=O)c1c(-c2cccc(F)c2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,49.0,6.080575454631372
Q16539,MAPK14,CCC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,32.0,6.0869625986495866
Q16539,MAPK14,COC(=O)C(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCNCC2)n1C,,,,,,,,52.0,6.27642098432889
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N)n1C,,,,,,,,53.9,6.146214911951032
Q16539,MAPK14,Cn1c(N2CCCC2)c(-c2ccncc2)c(-c2ccc(F)cc2)c1C(C)(C)O,,,,,,,,37.7,6.207834387816234
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N(C)CCN2CCOCC2)n1C,,,,,,,,72.0,6.210108201691595
Q16539,MAPK14,CN1CCN(c2c(-c3ccncc3)c(-c3ccc(F)cc3)c(C#N)n2C)CC1,,,,,,,,47.0,6.3979400086720375
Q16539,MAPK14,CCCc1c(-c2ccnc(SC)n2)c(-c2ccc(F)cc2)cn1CCCN(C)C,,,,,,,,-37.0,6.8297382846050425
Q16539,MAPK14,CCN1C(=O)c2c(-c3ccncc3)c(-c3ccc(F)cc3)cn2C1=O,,,,,,,,72.0,6.396855627379818
Q16539,MAPK14,OCc1[nH]cc(-c2ccc(F)cc2)c1-c1ccncc1,,,,,,,,-72.0,6.995678626217358
Q16539,MAPK14,CCNC(=O)c1[nH]cc(-c2ccc(F)cc2)c1-c1ccncc1,,,,,,,,-24.0,6.679853713888946
Q16539,MAPK14,CCOC(=O)c1[nH]cc(-c2ccncc2)c1-c1cccc(C(F)(F)F)c1,,,,,,,,-8.0,7.017728766960432
Q16539,MAPK14,CN(Cc1ccccc1)Cc1[nH]cc(-c2ccc(F)cc2)c1-c1ccncc1,,,,,,,,37.0,7.040958607678906
Q16539,MAPK14,CCOC(=O)c1[nH]cc(-c2ccncc2)c1-c1ccc(C)cc1,,,,,,,,-218.0,6.866461091629782
Q16539,MAPK14,CNC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)cn1C,,,,,,,,72.5,5.830325565941193
Q16539,MAPK14,CCOC(=O)c1c(-c2ccc(C)cc2)c(-c2ccncc2)c(Br)n1C,,,,,,,,-76.0,6.133122185662502
Q16539,MAPK14,Cn1c(Br)c(-c2ccncc2)c(-c2ccc(F)cc2)c1C(=O)OC(C)(C)C,,,,,,,,-7.0,5.723538195826756
Q16539,MAPK14,CNC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(Br)n1C,,,,,,,,53.0,6.265200170411153
Q16539,MAPK14,CCn1cc(-c2ccncc2)c(-c2ccc(F)cc2)c1C(=O)OC,,,,,,,,53.0,6.966576244513051
Q16539,MAPK14,Cn1c(C(=O)OC(C)(C)C)c(-c2ccc(F)cc2)c(-c2ccncc2)c1N1CCNCC1,,,,,,,,25.0,6.376750709602099
Q16539,MAPK14,COC(=O)c1c(-c2cccc(F)c2)c(-c2ccncc2)cn1C,,,,,,,,49.5,7.1938200260161125
Q16539,MAPK14,CN(C)C(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)cn1C,,,,,,,,33.0,5.859177819890689
Q16539,MAPK14,CN(C)C(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(Br)n1C,,,,,,,,-41.0,6.521433504406157
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N=C(c2ccccc2)c2ccccc2)n1C,,,,,,,,-49.0,7.2839966563652006
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCN(S(C)(=O)=O)CC2)n1C,,,,,,,,-29.0,5.232028278618381
Q16539,MAPK14,Cn1cc(-c2ccc(F)cc2)c(-c2ccncc2)c1CO,,,,,,,,65.0,6.772113295386326
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(N2CCC(N)C2)n1C,,,,,,,,25.0,6.6252516539898965
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(NCCN(C)C)n1C,,,,,,,,-43.0,7.008773924307505
Q16539,MAPK14,COC(=O)c1c(-c2ccc(F)cc2)c(-c2ccncc2)c(NCCN2CCCCC2)n1C,,,,,,,,-36.0,7.036212172654444
